danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track.duration_ms,year,country,performer,song,performance,decade,ID,Region,BroadRegion,Period
0.431,0.723,6,-5.961,0,0.0377,0.0127,1.19E-06,0.114,0.184,124.915,3,176306,2016,Norway,Agnete,Icebreaker,2016 Norway,2010,0.431 0.723 6 -5.961 0 0.0377 0.0127 1.19e-06 0.114 0.184 124.915,Nordic,Northern_Europe,Late
0.489,0.673,9,-4.924,0,0.0281,0.0884,0,0.0831,0.252,83.004,4,200266,2016,Poland,Michal Szpak,Color of Your Life,2016 Poland,2010,0.489 0.673 9 -4.924 0 0.0281 0.0884 0 0.0831 0.252 83.004,Central Europe,Central_Europe,Late
0.632,0.895,11,-5.276,0,0.0605,0.0416,0,0.0885,0.282,127.983,4,186891,2016,Russia,Sergey Lazarev,You Are the Only One,2016 Russia,2010,0.632 0.895 11 -5.276 0 0.0605 0.0416 0 0.0885 0.282 127.983,Ex-Soviet,Eastern_Europe,Late
0.682,0.717,6,-6.124,0,0.044,0.0248,0,0.117,0.6,122.949,4,181115,2016,San Marino,Serhat,I Didn't Know,2016 San Marino,2010,0.682 0.717 6 -6.124 0 0.044 0.0248 0 0.117 0.6 122.949,Southern Europe,Southern,Late
0.517,0.798,7,-3.065,1,0.0395,0.0767,0,0.231,0.281,145.001,4,177981,2016,Slovenia,ManuElla,Blue and Red,2016 Slovenia,2010,0.517 0.798 7 -3.065 1 0.0395 0.0767 0 0.231 0.281 145.001,Balkans,Eastern_Europe,Late
0.623,0.857,5,-3.091,0,0.037,0.0592,0,0.192,0.548,124.947,4,177259,2016,Spain,Barei,Say Yay!,2016 Spain,2010,0.623 0.857 5 -3.091 0 0.037 0.0592 0 0.192 0.548 124.947,Southern Europe,Southern,Late
0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.395,105.056,4,184060,2016,Sweden,Frans,If I Were Sorry,2016 Sweden,2010,0.735 0.612 5 -6.774 1 0.0517 0.289 4.12e-05 0.103 0.395 105.056,Nordic,Northern_Europe,Late
0.573,0.671,1,-4.69,0,0.035,0.163,7.49E-06,0.434,0.447,81.468,4,179972,2016,Switzerland,Rykka,The Last of Our Kind,2016 Switzerland,2010,0.573 0.671 1 -4.69 0 0.035 0.163 7.49e-06 0.434 0.447 81.468,Central Europe,Central_Europe,Late
0.809,0.506,3,-5.235,1,0.0565,0.596,0.00728,0.24,0.47,120.012,4,180839,2016,Ukraine,Jamala,1944,2016 Ukraine,2010,0.809 0.506 3 -5.235 1 0.0565 0.596 0.00728 0.24 0.47 120.012,Ex-Soviet,Eastern_Europe,Late
0.531,0.87,4,-4.644,1,0.053,0.0012,0,0.17,0.344,128.022,4,170797,2016,United Kingdom,Joe & Jake,You're Not Alone,2016 United Kingdom,2010,0.531 0.87 4 -4.644 1 0.053 0.0012 0 0.17 0.344 128.022,Western Europe,Western_Europe_Australia,Late
0.426,0.788,0,-4.566,1,0.0404,0.11,0,0.289,0.294,84.965,4,176222,2017,Albania,Lindita,World,2017 Albania,2010,0.426 0.788 0 -4.566 1 0.0404 0.11 0 0.289 0.294 84.965,Balkans,Eastern_Europe,Late
0.579,0.803,4,-4.893,0,0.148,0.79,0.0582,0.0813,0.396,180.03,4,179134,2017,Armenia,Artsvik,Fly With Me,2017 Armenia,2010,0.579 0.803 4 -4.893 0 0.148 0.79 0.0582 0.0813 0.396 180.03,Ex-Soviet,Eastern_Europe,Late
0.328,0.631,11,-4.346,0,0.0476,0.26,0,0.269,0.546,156.559,4,185236,2017,Australia,Isaiah Firebrace,Don't Come Easy,2017 Australia,2010,0.328 0.631 11 -4.346 0 0.0476 0.26 0 0.269 0.546 156.559,Australia,Western_Europe_Australia,Late
0.715,0.543,9,-4.972,1,0.0334,0.112,0,0.228,0.538,90.007,4,168000,2017,Austria,Nathan Trent,Running On Air,2017 Austria,2010,0.715 0.543 9 -4.972 1 0.0334 0.112 0 0.228 0.538 90.007,Central Europe,Central_Europe,Late
0.475,0.652,6,-7.38,0,0.0383,0.0388,5.19E-06,0.0999,0.3,89.821,4,179541,2017,Azerbaijan,Dihaj,Skeletons,2017 Azerbaijan,2010,0.475 0.652 6 -7.38 0 0.0383 0.0388 5.19e-06 0.0999 0.3 89.821,Ex-Soviet,Eastern_Europe,Late
0.463,0.966,4,-4.427,1,0.0784,0.0231,0,0.399,0.431,155.034,4,179612,2017,Belarus,Naviband,Historyja Majho Zyccia,2017 Belarus,2010,0.463 0.966 4 -4.427 1 0.0784 0.0231 0 0.399 0.431 155.034,Ex-Soviet,Eastern_Europe,Late
0.607,0.449,0,-8.785,0,0.027,0.234,7.31E-06,0.208,0.142,129.947,4,174576,2017,Belgium,Blanche,City Lights,2017 Belgium,2010,0.607 0.449 0 -8.785 0 0.027 0.234 7.31e-06 0.208 0.142 129.947,Western Europe,Western_Europe_Australia,Late
0.408,0.506,0,-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,4,180952,2017,Bulgaria,Kristian Kostov,Beautiful Mess,2017 Bulgaria,2010,0.408 0.506 0 -8.24 0 0.0355 0.419 0 0.108 0.213 125.576,Balkans,Eastern_Europe,Late
0.42,0.654,0,-5.825,1,0.0492,0.209,8.18E-06,0.169,0.302,137.958,4,180217,2017,Croatia,Jacques Houdek,My Friend,2017 Croatia,2010,0.42 0.654 0 -5.825 1 0.0492 0.209 8.18e-06 0.169 0.302 137.958,Balkans,Eastern_Europe,Late
0.5,0.738,10,-5.949,0,0.0865,0.0167,0,0.108,0.773,75.135,4,179961,2017,Cyprus,Hovig,Gravity,2017 Cyprus,2010,0.5 0.738 10 -5.949 0 0.0865 0.0167 0 0.108 0.773 75.135,Hellenic/Anatolian,Southern,Late
0.518,0.42,7,-5.968,1,0.0304,0.455,0,0.311,0.173,129.289,4,178777,2017,Czech Republic,Martina B<e1>rta,My Turn,2017 Czech Republic,2010,0.518 0.42 7 -5.968 1 0.0304 0.455 0 0.311 0.173 129.289,Central Europe,Central_Europe,Late
0.414,0.779,10,-4.863,0,0.116,0.0335,3.09E-06,0.492,0.646,181.855,4,179751,2017,Denmark,Anja,Where I Am,2017 Denmark,2010,0.414 0.779 10 -4.863 0 0.116 0.0335 3.09e-06 0.492 0.646 181.855,Nordic,Northern_Europe,Late
0.614,0.823,2,-4.345,0,0.0297,0.00719,1.79E-06,0.352,0.286,110.973,4,196854,2017,Estonia,Koit Toome & Laura,Verona,2017 Estonia,2010,0.614 0.823 2 -4.345 0 0.0297 0.00719 1.79e-06 0.352 0.286 110.973,Baltic,Northern_Europe,Late
0.264,0.338,2,-10.667,1,0.0319,0.84,0.0454,0.14,0.115,150.344,1,187596,2017,Finland,Norma John,Blackbird,2017 Finland,2010,0.264 0.338 2 -10.667 1 0.0319 0.84 0.0454 0.14 0.115 150.344,Nordic,Northern_Europe,Late
0.548,0.783,11,-5.118,0,0.143,0.138,0,0.14,0.461,108.26,4,180538,2017,France,Alma,Requiem,2017 France,2010,0.548 0.783 11 -5.118 0 0.143 0.138 0 0.14 0.461 108.26,Western Europe,Western_Europe_Australia,Late
0.286,0.678,7,-5.635,0,0.0554,0.159,0,0.0933,0.158,131.8,4,178433,2017,Georgia,Tamara Gachechiladze,Keep The Faith,2017 Georgia,2010,0.286 0.678 7 -5.635 0 0.0554 0.159 0 0.0933 0.158 131.8,Ex-Soviet,Eastern_Europe,Late
0.812,0.699,3,-5.882,1,0.0473,0.376,0,0.127,0.52,124.014,4,181613,2017,Germany,Levina,Perfect Life,2017 Germany,2010,0.812 0.699 3 -5.882 1 0.0473 0.376 0 0.127 0.52 124.014,Central Europe,Central_Europe,Late
0.54,0.68,9,-7.851,0,0.0299,0.000356,0.000254,0.112,0.221,127.988,4,180000,2017,Greece,Demy,This is Love,2017 Greece,2010,0.54 0.68 9 -7.851 0 0.0299 0.000356 0.000254 0.112 0.221 127.988,Hellenic/Anatolian,Southern,Late
0.546,0.729,9,-6.303,0,0.219,0.581,0,0.477,0.452,108.212,4,181133,2017,Hungary,Joci P<e1>pai,Origo,2017 Hungary,2010,0.546 0.729 9 -6.303 0 0.219 0.581 0 0.477 0.452 108.212,Central Europe,Central_Europe,Late
0.631,0.691,2,-5.383,0,0.0372,0.0107,0,0.184,0.291,107.89,4,180000,2017,Iceland,Svala,Paper,2017 Iceland,2010,0.631 0.691 2 -5.383 0 0.0372 0.0107 0 0.184 0.291 107.89,Nordic,Northern_Europe,Late
0.517,0.483,5,-7.18,0,0.03,0.58,0,0.101,0.195,82.017,3,180161,2017,Ireland,Brendan Murray,Dying To Try,2017 Ireland,2010,0.517 0.483 5 -7.18 0 0.03 0.58 0 0.101 0.195 82.017,Western Europe,Western_Europe_Australia,Late
0.648,0.635,0,-6.234,0,0.0359,0.293,0,0.0671,0.513,125.01,4,180478,2017,Israel,Imri Ziv,I Feel Alive,2017 Israel,2010,0.648 0.635 0 -6.234 0 0.0359 0.293 0 0.0671 0.513 125.01,Hellenic/Anatolian,Southern,Late
0.669,0.832,10,-4.014,1,0.075,0.0424,3.89E-06,0.111,0.582,114.046,4,217625,2017,Italy,Francesco Gabbani,Occidentali's Karma,2017 Italy,2010,0.669 0.832 10 -4.014 1 0.075 0.0424 3.89e-06 0.111 0.582 114.046,Southern Europe,Southern,Late
0.706,0.644,8,-7.045,0,0.0372,0.0136,3.20E-05,0.187,0.357,126.02,4,186579,2017,Latvia,Triana Park,Line,2017 Latvia,2010,0.706 0.644 8 -7.045 0 0.0372 0.0136 3.2e-05 0.187 0.357 126.02,Baltic,Northern_Europe,Late
0.649,0.775,1,-4.684,1,0.0582,0.041,0.000516,0.101,0.274,100.996,4,185346,2017,Lithuania,Fusedmarc,Rain Of Revolution,2017 Lithuania,2010,0.649 0.775 1 -4.684 1 0.0582 0.041 0.000516 0.101 0.274 100.996,Baltic,Northern_Europe,Late
0.521,0.478,1,-5.741,1,0.0273,0.661,0,0.0873,0.19,75.997,4,180089,2017,Malta,Claudia Faniello,Breathlessly,2017 Malta,2010,0.521 0.478 1 -5.741 1 0.0273 0.661 0 0.0873 0.19 75.997,Southern Europe,Southern,Late
0.833,0.806,10,-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,4,179625,2017,Moldova,Sunstroke Project,Hey Mamma,2017 Moldova,2010,0.833 0.806 10 -5.946 0 0.113 0.231 0.00944 0.0681 0.64 110.098,Ex-Soviet,Eastern_Europe,Late
0.578,0.941,9,-4.027,0,0.087,0.00595,0,0.107,0.537,120.06,4,179495,2017,Montenegro,Slavko Kalezic,Space,2017 Montenegro,2010,0.578 0.941 9 -4.027 0 0.087 0.00595 0 0.107 0.537 120.06,Balkans,Eastern_Europe,Late
0.408,0.728,6,-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,5,180113,2017,Netherlands,OG3NE,Lights And Shadows,2017 Netherlands,2010,0.408 0.728 6 -5.186 1 0.0775 0.225 0 0.141 0.51 128.251,Western Europe,Western_Europe_Australia,Late
0.641,0.759,1,-7.847,0,0.0422,0.00255,3.91E-05,0.326,0.403,120.035,4,186293,2017,North Macedonia,Jana Burceska,Dance Alone,2017 North Macedonia,2010,0.641 0.759 1 -7.847 0 0.0422 0.00255 3.91e-05 0.326 0.403 120.035,Balkans,Eastern_Europe,Late
0.693,0.612,4,-6.665,0,0.0941,0.117,0,0.0905,0.316,104.014,4,175083,2017,Norway,Jowst,Grab the Moment,2017 Norway,2010,0.693 0.612 4 -6.665 0 0.0941 0.117 0 0.0905 0.316 104.014,Nordic,Northern_Europe,Late
0.441,0.682,2,-5.716,1,0.0513,0.0569,0.00154,0.367,0.194,119.911,4,180549,2017,Poland,Kasia Mos,Flashlight,2017 Poland,2010,0.441 0.682 2 -5.716 1 0.0513 0.0569 0.00154 0.367 0.194 119.911,Central Europe,Central_Europe,Late
0.21,0.0959,5,-17.767,1,0.0347,0.854,0.00355,0.261,0.167,175.914,3,185080,2017,Portugal,Salvador Sobral,Amar Pelos Dois,2017 Portugal,2010,0.21 0.0959 5 -17.767 1 0.0347 0.854 0.00355 0.261 0.167 175.914,Southern Europe,Southern,Late
0.504,0.874,10,-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,4,176587,2017,Romania,Ilinca feat. Alex Florea,Yodel It!,2017 Romania,2010,0.504 0.874 10 -6.791 1 0.115 0.00299 0 0.184 0.787 173.988,Ex-Soviet,Eastern_Europe,Late
0.711,0.94,7,-3.939,0,0.106,0.0841,0,0.162,0.574,140.066,4,186321,2017,San Marino,Valentina Monetta & Jimmie Wilson,Spirit Of The Night,2017 San Marino,2010,0.711 0.94 7 -3.939 0 0.106 0.0841 0 0.162 0.574 140.066,Southern Europe,Southern,Late
0.525,0.649,4,-6.579,0,0.0403,0.206,0,0.0932,0.418,135.792,4,187734,2017,Serbia,Tijana Bogicevic,In Too Deep,2017 Serbia,2010,0.525 0.649 4 -6.579 0 0.0403 0.206 0 0.0932 0.418 135.792,Balkans,Eastern_Europe,Late
0.421,0.547,2,-5.982,1,0.0406,0.3,1.48E-05,0.518,0.135,134.901,4,180659,2017,Slovenia,Omar Naber,On My Way,2017 Slovenia,2010,0.421 0.547 2 -5.982 1 0.0406 0.3 1.48e-05 0.518 0.135 134.901,Balkans,Eastern_Europe,Late
0.656,0.768,7,-4.117,1,0.0512,0.0133,4.94E-06,0.106,0.881,169.94,4,182282,2017,Spain,Manel Navarro,Do It for Your Lover,2017 Spain,2010,0.656 0.768 7 -4.117 1 0.0512 0.0133 4.94e-06 0.106 0.881 169.94,Southern Europe,Southern,Late
0.733,0.672,4,-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,4,183990,2017,Sweden,Robin Bengtsson,I Can't Go On,2017 Sweden,2010,0.733 0.672 4 -5.047 0 0.0427 0.0308 0 0.163 0.463 109.007,Nordic,Northern_Europe,Late
0.606,0.562,10,-6.496,1,0.0927,0.109,0,0.106,0.285,86.992,4,179306,2017,Switzerland,Timebelle,Apollo,2017 Switzerland,2010,0.606 0.562 10 -6.496 1 0.0927 0.109 0 0.106 0.285 86.992,Central Europe,Central_Europe,Late
0.569,0.903,1,-4.825,0,0.0786,0.00255,0.00128,0.121,0.315,101.952,4,186470,2017,Ukraine,O.Torvald,Time,2017 Ukraine,2010,0.569 0.903 1 -4.825 0 0.0786 0.00255 0.00128 0.121 0.315 101.952,Ex-Soviet,Eastern_Europe,Late
0.41,0.372,5,-8.181,1,0.0419,0.397,0,0.325,0.253,128.437,4,179947,2017,United Kingdom,Lucie Jones,Never Give Up on You,2017 United Kingdom,2010,0.41 0.372 5 -8.181 1 0.0419 0.397 0 0.325 0.253 128.437,Western Europe,Western_Europe_Australia,Late
0.322,0.807,4,-4.468,1,0.0368,0.0106,0,0.168,0.493,189.743,3,190491,2018,Albania,Eugent Bushpepa,Mall,2018 Albania,2010,0.322 0.807 4 -4.468 1 0.0368 0.0106 0 0.168 0.493 189.743,Balkans,Eastern_Europe,Late
0.34,0.499,2,-8.086,0,0.0358,0.18,1.07E-06,0.272,0.227,74.903,4,177665,2018,Armenia,Sevak Khanagyan,Qami,2018 Armenia,2010,0.34 0.499 2 -8.086 0 0.0358 0.18 1.07e-06 0.272 0.227 74.903,Ex-Soviet,Eastern_Europe,Late
0.606,0.82,7,-4.227,1,0.0731,0.00426,0,0.226,0.298,113.99,4,202247,2018,Australia,Jessica Mauboy,We Got Love,2018 Australia,2010,0.606 0.82 7 -4.227 1 0.0731 0.00426 0 0.226 0.298 113.99,Australia,Western_Europe_Australia,Late
0.508,0.509,11,-6.321,0,0.0322,0.0899,0,0.358,0.433,84.824,4,183511,2018,Austria,Ces<e1>r Sampson,Nobody But You,2018 Austria,2010,0.508 0.509 11 -6.321 0 0.0322 0.0899 0 0.358 0.433 84.824,Central Europe,Central_Europe,Late
0.6,0.786,8,-6.616,1,0.0446,0.00313,2.44E-06,0.125,0.27,119.891,4,181816,2018,Azerbaijan,Aisel,X My Heart,2018 Azerbaijan,2010,0.6 0.786 8 -6.616 1 0.0446 0.00313 2.44e-06 0.125 0.27 119.891,Ex-Soviet,Eastern_Europe,Late
0.381,0.587,9,-5.444,0,0.0371,0.603,0,0.205,0.415,116.694,4,180517,2018,Belarus,Alekseev,Forever,2018 Belarus,2010,0.381 0.587 9 -5.444 0 0.0371 0.603 0 0.205 0.415 116.694,Ex-Soviet,Eastern_Europe,Late
0.664,0.587,0,-6.221,0,0.0289,0.118,0,0.2,0.586,87.986,4,179998,2018,Belgium,Sennek,A Matter of Time,2018 Belgium,2010,0.664 0.587 0 -6.221 0 0.0289 0.118 0 0.2 0.586 87.986,Western Europe,Western_Europe_Australia,Late
0.479,0.662,6,-6.955,0,0.048,0.137,2.73E-05,0.111,0.49,87.954,4,179659,2018,Bulgaria,Equinox,Bones,2018 Bulgaria,2010,0.479 0.662 6 -6.955 0 0.048 0.137 2.73e-05 0.111 0.49 87.954,Balkans,Eastern_Europe,Late
0.668,0.411,9,-8.13,0,0.032,0.364,1.96E-06,0.627,0.365,98.233,1,179977,2018,Croatia,Franka,Crazy,2018 Croatia,2010,0.668 0.411 9 -8.13 0 0.032 0.364 1.96e-06 0.627 0.365 98.233,Balkans,Eastern_Europe,Late
0.589,0.758,11,-4.578,0,0.117,0.0648,0,0.606,0.589,101.037,4,183675,2018,Cyprus,Eleni Foureira,Fuego,2018 Cyprus,2010,0.589 0.758 11 -4.578 0 0.117 0.0648 0 0.606 0.589 101.037,Hellenic/Anatolian,Southern,Late
0.826,0.715,1,-6.345,1,0.119,0.00486,6.42E-06,0.373,0.634,105.993,4,170000,2018,Czech Republic,Mikolas Josef,Lie To Me,2018 Czech Republic,2010,0.826 0.715 1 -6.345 1 0.119 0.00486 6.42e-06 0.373 0.634 105.993,Central Europe,Central_Europe,Late
0.47,0.849,11,-5.168,0,0.0448,0.0246,0,0.129,0.42,82.012,3,183183,2018,Denmark,Rasmussen,Higher Ground,2018 Denmark,2010,0.47 0.849 11 -5.168 0 0.0448 0.0246 0 0.129 0.42 82.012,Nordic,Northern_Europe,Late
0.232,0.597,2,-8.256,0,0.0413,0.495,1.58E-06,0.269,0.262,93.903,4,184883,2018,Estonia,Elina Nechayeva,La Forza,2018 Estonia,2010,0.232 0.597 2 -8.256 0 0.0413 0.495 1.58e-06 0.269 0.262 93.903,Baltic,Northern_Europe,Late
0.581,0.731,0,-4.482,0,0.0387,0.0103,0,0.0602,0.272,121.931,4,180586,2018,Finland,Saara Aalto,Monsters,2018 Finland,2010,0.581 0.731 0 -4.482 0 0.0387 0.0103 0 0.0602 0.272 121.931,Nordic,Northern_Europe,Late
0.651,0.593,4,-6.48,0,0.0366,0.0483,6.26E-05,0.211,0.16,96.959,4,184826,2018,France,Madame Monsieur,Mercy,2018 France,2010,0.651 0.593 4 -6.48 0 0.0366 0.0483 6.26e-05 0.211 0.16 96.959,Western Europe,Western_Europe_Australia,Late
0.274,0.557,9,-6.487,0,0.0434,0.55,0,0.212,0.214,121.249,4,182273,2018,Georgia,Ethno-Jazz Band Iriao,For You,2018 Georgia,2010,0.274 0.557 9 -6.487 0 0.0434 0.55 0 0.212 0.214 121.249,Ex-Soviet,Eastern_Europe,Late
0.322,0.278,11,-9.952,1,0.0317,0.783,0,0.103,0.425,149.004,4,177886,2018,Germany,Michael Schulte,You Let Me Walk Alone,2018 Germany,2010,0.322 0.278 11 -9.952 1 0.0317 0.783 0 0.103 0.425 149.004,Central Europe,Central_Europe,Late
0.43,0.671,1,-7.272,0,0.0385,0.0298,0.000658,0.125,0.184,150.231,4,184637,2018,Greece,Yianna Terzi,Oniro Mou,2018 Greece,2010,0.43 0.671 1 -7.272 0 0.0385 0.0298 0.000658 0.125 0.184 150.231,Hellenic/Anatolian,Southern,Late
0.345,0.937,3,-3.517,0,0.0583,3.42E-05,0,0.133,0.427,164.023,4,178174,2018,Hungary,AWS,Viszl<e1>t Ny<e1>r,2018 Hungary,2010,0.345 0.937 3 -3.517 0 0.0583 3.42e-05 0 0.133 0.427 164.023,Central Europe,Central_Europe,Late
0.478,0.439,11,-9.929,1,0.0323,0.0387,0,0.132,0.185,130.05,4,179794,2018,Iceland,Ari <d3>lafsson,Our Choice,2018 Iceland,2010,0.478 0.439 11 -9.929 1 0.0323 0.0387 0 0.132 0.185 130.05,Nordic,Northern_Europe,Late
0.702,0.325,5,-13.021,1,0.0352,0.727,1.50E-06,0.119,0.282,94.019,4,176000,2018,Ireland,Ryan O'Shaughnessy,Together,2018 Ireland,2010,0.702 0.325 5 -13.021 1 0.0352 0.727 1.5e-06 0.119 0.282 94.019,Western Europe,Western_Europe_Australia,Late
0.56,0.746,3,-5.384,0,0.111,0.1,0,0.321,0.743,130.037,4,180230,2018,Israel,Netta Barzilai,Toy,2018 Israel,2010,0.56 0.746 3 -5.384 0 0.111 0.1 0 0.321 0.743 130.037,Hellenic/Anatolian,Southern,Late
0.573,0.88,6,-4.91,1,0.046,0.336,0,0.159,0.762,90.018,4,182045,2018,Italy,Ermal Meta & Fabrizio Moro,Non Mi Avete Fatto Niente,2018 Italy,2010,0.573 0.88 6 -4.91 1 0.046 0.336 0 0.159 0.762 90.018,Southern Europe,Southern,Late
0.686,0.523,0,-5.577,1,0.0538,0.403,0,0.133,0.098,117.811,3,183414,2018,Latvia,Laura Rizzotto,Funny Girl,2018 Latvia,2010,0.686 0.523 0 -5.577 1 0.0538 0.403 0 0.133 0.098 117.811,Baltic,Northern_Europe,Late
0.357,0.262,10,-12.828,1,0.0375,0.842,0.00794,0.142,0.0804,179.091,4,179500,2018,Lithuania,Ieva Zasimauskaite,When We're Old,2018 Lithuania,2010,0.357 0.262 10 -12.828 1 0.0375 0.842 0.00794 0.142 0.0804 179.091,Baltic,Northern_Europe,Late
0.638,0.624,7,-6.219,1,0.0396,0.202,0,0.632,0.147,121.875,4,181550,2018,Malta,Christabelle,Taboo,2018 Malta,2010,0.638 0.624 7 -6.219 1 0.0396 0.202 0 0.632 0.147 121.875,Southern Europe,Southern,Late
0.735,0.874,11,-4.891,0,0.0709,0.00816,1.61E-06,0.325,0.818,122.002,4,183934,2018,Moldova,DoReDos,My Lucky Day,2018 Moldova,2010,0.735 0.874 11 -4.891 0 0.0709 0.00816 1.61e-06 0.325 0.818 122.002,Ex-Soviet,Eastern_Europe,Late
0.493,0.446,6,-5.682,0,0.0266,0.394,0,0.548,0.338,79.036,4,180878,2018,Montenegro,Vanja Radovanovic,Inje,2018 Montenegro,2010,0.493 0.446 6 -5.682 0 0.0266 0.394 0 0.548 0.338 79.036,Balkans,Eastern_Europe,Late
0.583,0.875,11,-6.01,0,0.0502,0.0608,0,0.341,0.726,86.992,4,176162,2018,Netherlands,Waylon,Outlaw In 'Em,2018 Netherlands,2010,0.583 0.875 11 -6.01 0 0.0502 0.0608 0 0.341 0.726 86.992,Western Europe,Western_Europe_Australia,Late
0.683,0.775,8,-2.498,1,0.061,0.118,0,0.11,0.687,120.04,4,184800,2018,North Macedonia,Eye Cue,Lost And Found,2018 North Macedonia,2010,0.683 0.775 8 -2.498 1 0.061 0.118 0 0.11 0.687 120.04,Balkans,Eastern_Europe,Late
0.759,0.778,5,-9.518,0,0.0511,0.119,3.12E-06,0.0575,0.903,104.012,4,180879,2018,Norway,Alexander Rybak,That's How You Write a Song,2018 Norway,2010,0.759 0.778 5 -9.518 0 0.0511 0.119 3.12e-06 0.0575 0.903 104.012,Nordic,Northern_Europe,Late
0.571,0.818,2,-4.658,1,0.0479,0.0474,0,0.305,0.491,122.112,4,218160,2018,Poland,Gromee feat. Lukas Meijer,Light Me Up,2018 Poland,2010,0.571 0.818 2 -4.658 1 0.0479 0.0474 0 0.305 0.491 122.112,Central Europe,Central_Europe,Late
0.503,0.314,10,-10.411,1,0.0361,0.843,8.34E-06,0.275,0.0967,120.422,4,158417,2018,Portugal,Cl<e1>udia Pascoal,O Jardim,2018 Portugal,2010,0.503 0.314 10 -10.411 1 0.0361 0.843 8.34e-06 0.275 0.0967 120.422,Southern Europe,Southern,Late
0.491,0.535,4,-7.044,1,0.0266,0.105,0.000172,0.281,0.161,101.046,4,180594,2018,Romania,The Humans,Goodbye,2018 Romania,2010,0.491 0.535 4 -7.044 1 0.0266 0.105 0.000172 0.281 0.161 101.046,Ex-Soviet,Eastern_Europe,Late
0.567,0.734,8,-7.377,0,0.0323,0.00431,1.17E-05,0.167,0.352,90.964,4,179362,2018,Russia,Julia Samoylova,I Won't Break,2018 Russia,2010,0.567 0.734 8 -7.377 0 0.0323 0.00431 1.17e-05 0.167 0.352 90.964,Ex-Soviet,Eastern_Europe,Late
0.665,0.755,8,-6.268,0,0.0396,0.0525,0,0.161,0.613,126.993,4,180629,2018,San Marino,Jessika feat. Jenifer Brening,Who We Are,2018 San Marino,2010,0.665 0.755 8 -6.268 0 0.0396 0.0525 0 0.161 0.613 126.993,Southern Europe,Southern,Late
0.383,0.874,11,-4.02,0,0.111,0.0757,3.65E-05,0.301,0.301,125.19,4,189120,2018,Serbia,Sanja Ilic & Balkanika,Nova Deca,2018 Serbia,2010,0.383 0.874 11 -4.02 0 0.111 0.0757 3.65e-05 0.301 0.301 125.19,Balkans,Eastern_Europe,Late
0.813,0.595,1,-8.471,1,0.0475,0.0148,0.000164,0.1,0.359,140.066,4,180000,2018,Slovenia,Lea Sirk,"Hvala, ne!",2018 Slovenia,2010,0.813 0.595 1 -8.471 1 0.0475 0.0148 0.000164 0.1 0.359 140.066,Balkans,Eastern_Europe,Late
0.496,0.347,0,-7.301,1,0.0314,0.91,0,0.121,0.324,121.163,3,180200,2018,Spain,Amaia & Alfred,Tu Canci<f3>n,2018 Spain,2010,0.496 0.347 0 -7.301 1 0.0314 0.91 0 0.121 0.324 121.163,Southern Europe,Southern,Late
0.73,0.692,8,-5.432,1,0.0695,0.104,5.42E-06,0.106,0.76,109.08,4,182134,2018,Sweden,Benjamin Ingrosso,Dance You Off,2018 Sweden,2010,0.73 0.692 8 -5.432 1 0.0695 0.104 5.42e-06 0.106 0.76 109.08,Nordic,Northern_Europe,Late
0.49,0.814,9,-5.536,0,0.0464,0.0367,0,0.18,0.56,83.842,4,178124,2018,Switzerland,Zibbz,Stones,2018 Switzerland,2010,0.49 0.814 9 -5.536 0 0.0464 0.0367 0 0.18 0.56 83.842,Central Europe,Central_Europe,Late
0.565,0.753,10,-6.225,0,0.0399,0.0026,3.40E-05,0.117,0.485,139.936,4,180438,2018,Ukraine,M<e9>lovin,Under the Ladder,2018 Ukraine,2010,0.565 0.753 10 -6.225 0 0.0399 0.0026 3.4e-05 0.117 0.485 139.936,Ex-Soviet,Eastern_Europe,Late
0.681,0.734,10,-5.562,1,0.0752,0.0617,0,0.216,0.544,115.982,4,177213,2018,United Kingdom,SuRie,Storm,2018 United Kingdom,2010,0.681 0.734 10 -5.562 1 0.0752 0.0617 0 0.216 0.544 115.982,Western Europe,Western_Europe_Australia,Late
0.574,0.702,1,-6.406,1,0.0548,0.019,1.16E-05,0.212,0.576,117.022,4,185192,2019,Albania,Jonida Maliqi,Ktheju Tok<eb>s,2019 Albania,2010,0.574 0.702 1 -6.406 1 0.0548 0.019 1.16e-05 0.212 0.576 117.022,Balkans,Eastern_Europe,Late
0.606,0.656,1,-5.411,1,0.0369,0.166,0,0.118,0.386,129.938,4,176903,2019,Armenia,Srbuk,Walking Out,2019 Armenia,2010,0.606 0.656 1 -5.411 1 0.0369 0.166 0 0.118 0.386 129.938,Ex-Soviet,Eastern_Europe,Late
0.459,0.539,6,-2.415,1,0.0413,0.57,3.42E-06,0.413,0.258,131.504,4,177443,2019,Australia,Kate Miller-Heidke,Zero Gravity,2019 Australia,2010,0.459 0.539 6 -2.415 1 0.0413 0.57 3.42e-06 0.413 0.258 131.504,Australia,Western_Europe_Australia,Late
